,Projected Max,Projected Min,Projected Mean,Projected StD,Projected RMS,Projected FFT
0,-24.938998863808415,-41.878947105574134,14.409366190557506,-16.440626239018712,13.409278433425506,3.552713678800501e-15
1,-8.404251464359474,-14.112884180311749,4.855845961131404,-5.540365028235935,4.518824052462815,3.552713678800501e-15
2,5.718675539362187,9.603116457671511,-3.3041619040785415,3.7699431175367937,-3.0748352408408253,-1.7763568394002505e-15
3,-14.33054459008662,-24.06464357930769,8.279966081891764,-9.447176636633717,7.705291762531734,7.105427357601002e-15
4,-13.061090779863761,-21.93290648506356,7.546495387522993,-8.610310019190642,7.022727891679873,5.329070518200751e-15
5,15.777090249980988,26.49376310841709,-9.115757696407144,10.400788153353854,-8.483074929615317,-9.769962616701378e-15
6,12.722353569093098,21.3640802138077,-7.350778288411767,8.387003065052637,-6.8405946152083175,-2.220446049250313e-15
7,37.411951716232025,62.824219833222024,-21.616044618573778,24.663215969402295,-20.11577449601829,-1.2434497875801753e-14
8,-11.347847495408875,-19.055933544790953,6.5566100278885475,-7.480882464778768,6.10154591677746,5.329070518200751e-15
9,-20.204215034465573,-33.92803605945622,11.67368163470551,-13.319297604863262,10.863465145712672,7.105427357601002e-15
10,3.5470850574894333,5.956461536920239,-2.0494506528324514,2.338357685753811,-1.9072077200317699,-2.6645352591003757e-15
11,35.726209173023115,59.993427659639124,-20.642048760089295,23.551917827906724,-19.209379205156683,-1.0658141036401503e-14
12,25.606715347406713,43.000213578652705,-14.795162403796915,16.880807386642974,-13.768298307962281,-6.217248937900877e-15
13,11.020511916089466,18.506253524075134,-6.36748061433953,7.26509184929689,-5.925543104947254,-5.329070518200751e-15
14,-15.598709024595989,-26.194215482495068,9.01269179499989,-10.283193254271158,8.387162357841861,0.0
15,25.969337884770386,43.60914941222302,-15.004680073626279,17.11986035084566,-13.963274321085303,-7.549516567451064e-15
16,-0.5335460473347571,-0.8959600510326293,0.30827461910381615,-0.3517314866342215,0.2868786972899657,1.7763568394002505e-15
17,9.836325688071813,16.517702472883194,-5.683276204591398,6.484436487846723,-5.288826172754741,-3.552713678800501e-15
18,-5.5638401334263685,-9.343108274878471,3.2147004114349578,-3.667870413998892,2.9915828584623614,0.0
19,7.987928219815228,13.413771147254451,-4.615300856773397,5.265910753004361,-4.294974076171163,-1.7763568394002505e-15
20,50.50658218395178,84.81344801833976,-29.18191871680097,33.29563647808071,-27.15653611132464,-1.5987211554602254e-14
21,-5.76002103936811,-9.672546109489423,3.3280506918029547,-3.797199460743465,3.0970660178089076,3.552713678800501e-15
22,15.424658452864774,25.901940129862346,-8.912128078010007,10.16845326762827,-8.293578305387062,-6.5503158452884236e-15
23,-15.581940662751972,-26.166057121265425,9.003003295972896,-10.27213898656684,8.37814629292014,3.552713678800501e-15
24,1.07156881296753,1.799437655188898,-0.619135816507761,0.7064141764308887,-0.5761644503905555,0.0
25,-16.271837607885764,-27.324570252900543,9.401615035380214,-10.72694223991017,8.749092226964583,8.881784197001252e-15
26,50.6677840417205,85.08414709939282,-29.27505864642975,33.401906160640294,-27.24321162731511,-1.7763568394002505e-14
27,-9.23461395220751,-15.507274825138552,5.335616509405835,-6.087767888317159,4.9652959361591895,3.552713678800501e-15
28,-3.0385478347977273,-5.102497688306102,1.7556257441699064,-2.0031128568590986,1.633775845317267,8.881784197001252e-16
29,45.312849635775,76.09184488369097,-26.181060719605973,29.871753423419822,-24.36395384980031,-1.0658141036401503e-14
30,-1.1557569423230578,-1.940811021275132,0.6677784100379387,-0.7619138208253973,0.621430985486149,8.881784197001252e-16
31,1.62313228227311,2.7256535583435584,-0.9378206221794185,1.0700233531853383,-0.8727308111340021,0.0
32,-3.4716819610990246,-5.829840484384201,2.0058839149002408,-2.288649430350725,1.8666647487696493,3.552713678800501e-15
33,10.65533181104908,17.893022881317133,-6.156485221630753,7.024352850523074,-5.72919193088548,-6.661338147750939e-15
34,3.8178858445998474,6.411205205720943,-2.2059151415424587,2.516878666103803,-2.0528127290453426,-2.220446049250313e-15
35,-4.681038408433776,-7.860658760863442,2.7046312864255233,-3.0858978463339293,2.516915282727675,8.881784197001252e-16
36,-13.200401010060423,-22.16684393353661,7.626986674761776,-8.702148005087448,7.097632649305991,1.7763568394002505e-15
37,4.256212585221129,7.147267727143036,-2.459173524175106,2.8058383854764886,-2.2884936135068403,1.7763568394002505e-15
38,0.9726957672483931,1.633404564829056,-0.5620085063890574,0.6412337416163727,-0.5230020838156568,1.7763568394002505e-15
39,4.330110105841367,7.271360533521841,-2.501870363811941,2.8545541147301825,-2.3282270621086796,-6.217248937900877e-15
40,1.7214102280153576,2.8906873238872492,-0.994604092774579,1.13481147809406,-0.9255732025034221,8.881784197001252e-16
41,-25.518873520358266,-42.85270472119181,14.744408760489065,-16.822899101930247,13.721067241333433,5.329070518200751e-15
42,17.13737284621329,28.778024926918427,-9.901707852577937,11.297532159247039,-9.21447590447531,-4.9960036108132044e-15
43,46.72472286221431,78.46274054364605,-26.996819140603826,30.802507706682235,-25.12309423508249,-1.5987211554602254e-14
44,4.354582674966535,7.312456225996405,-2.516010234144108,2.870687254809005,-2.3413855491503153,-1.7763568394002505e-15
45,29.20880245649018,49.04903760462007,-16.876392387747604,19.2554242734006,-15.705079702072224,-9.325873406851315e-15
46,-30.23191294266898,-50.76710135560808,17.467529735692395,-19.929893092150845,16.255188928679488,1.0658141036401503e-14
47,19.050536311348964,31.990714898888626,-11.007103987446113,12.558753815986721,-10.243151583589711,-6.5503158452884236e-15
48,3.376545459893693,5.67008200636569,-1.9509155221655403,2.2259322512632136,-1.8155114590642003,0.0
49,80.4900268366073,135.16330767023263,-46.505887333737235,53.06173092255256,-43.2781278374515,-2.1316282072803006e-14
50,-18.815625087755983,-31.596238971403313,10.871375931099184,-12.403892442138737,10.116843786652995,1.0658141036401503e-14
51,-34.59623319826906,-58.095909465916904,19.98916619268229,-22.80699968738898,18.601810210454673,1.0658141036401503e-14
52,49.73113379680041,83.51127217054568,-28.73387668298232,32.78443483881575,-26.73959061199454,-1.9539925233402755e-14
53,38.88453085408242,65.29705621930104,-22.466877972299734,25.63398962976396,-20.907555424455857,-1.509903313490213e-14
54,-41.07720293576773,-68.97911252918875,23.73376984447775,-27.079472760686006,22.086518165385513,2.1316282072803006e-14
55,4.390272697919103,7.372388887751979,-2.5366313750680662,2.894215317464191,-2.3605754716359715,0.0
56,19.512031812165496,32.76568368467271,-11.27374891986201,12.86298716077123,-10.491289919054434,-4.107825191113079e-15
57,24.92874579200844,41.86172957996592,-14.403442124922362,16.433867069487256,-13.403765529907826,-7.105427357601002e-15
58,-12.628712339017975,-21.206832677824686,7.296673840111527,-8.325271618949508,6.7902453075323,7.105427357601002e-15
59,8.654393585708979,14.532936674242222,-5.000374193635501,5.7052671217883155,-4.653321245851393,-3.9968028886505635e-15
60,3.8876889185896237,6.528422390716548,-2.246246273511227,2.562895198526276,-2.0903446628550966,0.0
61,-16.588503753141698,-27.856333569452296,9.584579815645181,-10.935699205862754,8.91935826432098,5.329070518200751e-15
62,-11.857281166197923,-19.91140275866279,6.850952890338088,-7.816718262388448,6.375459796491598,3.552713678800501e-15
63,0.4425381574535405,0.7431345656416939,-0.25569167386652913,0.2917360268922442,-0.23794529215529944,-8.881784197001252e-16
64,-3.4347280768336925,-5.767785476765628,1.984532534540087,-2.2642881878403913,1.8467952694045622,8.881784197001252e-16
65,13.499023088230643,22.668306654014767,-7.799525873325369,8.89900971556454,-7.258196696580702,-3.9968028886505635e-15
66,-10.645509060180819,-17.876527974432946,6.150809788746198,-7.017877363012687,5.7239104036640365,1.7763568394002505e-15
67,-10.997911884463427,-18.468302300202048,6.354422667090081,-7.2501931488725955,5.913391449689046,3.552713678800501e-15
68,-3.0197722285600705,-5.070968651202567,1.7447774905088207,-1.9907353461879558,1.6236805189903354,1.7763568394002505e-15
69,-11.516258787977629,-19.338739107756165,6.653915456967733,-7.591904849064245,6.192097824082156,8.881784197001252e-16
70,29.068570599383197,48.81355250923307,-16.795368598794763,19.162978720069063,-15.629679401224033,-7.993605777301127e-15
71,-0.41556410158082524,-0.6978382381794326,0.2401064833447688,-0.273953822675651,0.2234417979432364,-3.552713678800501e-15
72,14.477935755311357,24.312150981107745,-8.365126407876549,9.544341846497456,-7.784541502423797,-2.6645352591003757e-15
73,-13.417088761669358,-22.530717998314145,7.752185492043599,-8.844995853721246,7.214141993177592,3.552713678800501e-15
74,13.592519486804227,22.8253109809249,-7.8535466402335485,8.96064568387413,-7.3084681308047585,-5.10702591327572e-15
75,14.998606406109154,25.186489953704985,-8.66596182284219,9.887585438998507,-8.064497316479855,-4.440892098500626e-15
76,-1.4083159188580103,-2.364922032190427,0.8137030639295526,-0.9284091865453863,0.7572276810837741,0.0
77,3.1639809662232707,5.313131944514358,-1.8280990592780717,2.0858025928432355,-1.7012191213383583,8.881784197001252e-16
78,7.447571119876501,12.506373599741206,-4.303090917264391,4.909689191577334,-4.004433190944542,-3.552713678800501e-15
79,30.107369600811126,50.557961283286,-17.395570527176208,19.84778993535513,-16.188224077479095,-5.329070518200751e-15
80,-2.2782137446337787,-3.825702604492612,1.3163165163950916,-1.5018750701526526,1.2249570481750325,1.7763568394002505e-15
81,13.829728895459615,23.2236461479568,-7.990602552214094,9.117022098556173,-7.436011623029876,-4.551914400963142e-15
82,-4.479739652250946,-7.522626748887512,2.5883239916787595,-2.9531949407018985,2.4086803417543625,3.552713678800501e-15
83,-18.044419017433004,-30.301187056812477,10.42578504205225,-11.895487480709328,9.702179309422672,5.329070518200751e-15
84,3.657926357716451,6.142592382615762,-2.11349303451468,2.4114279961873137,-1.9668052148944803,-1.5543122344752192e-15
85,1.6816590245263694,2.823934903014645,-0.9716364648150027,1.108606148734904,-0.9041996518425294,-4.440892098500626e-16
86,-16.38447528626277,-27.51371767620353,9.466695336456132,-10.801196783195572,8.809655604015123,5.329070518200751e-15
87,25.141294468467397,42.218653080680376,-14.526249448870713,16.573986300669826,-13.518049362986236,-7.993605777301127e-15
88,2.922996140066668,4.908456887469297,-1.6888617697051673,1.9269372960543893,-1.5716456508950862,3.552713678800501e-15
89,28.246678867752344,47.43338642704814,-16.32049232189469,18.621160067184324,-15.187762100062354,-6.217248937900877e-15
90,-44.05261339478872,-73.97558644184218,25.452915793574633,-29.040963337415644,23.686346110228925,1.0658141036401503e-14
91,1.6371110949398024,2.7491275542110003,-0.9458973630190743,1.079238656316526,-0.8802469825825902,-2.6645352591003757e-15
92,26.179653308964042,43.96232271213742,-15.126197059102664,17.258507347076396,-14.076357372143516,-8.43769498715119e-15
93,-29.434920994068957,-49.428748367131625,17.007040166683687,-19.40448921311,15.826659820260238,7.105427357601002e-15
94,23.46974801596857,39.41169976828032,-13.560455871104596,15.472046699294259,-12.619287070306997,-5.551115123125783e-15
95,24.21379022993929,40.66113663193938,-13.990351905860653,15.962544333651838,-13.019346000813405,-8.43769498715119e-15
96,95.905611310097,161.05001027174185,-55.412772607401536,63.224202318004615,-51.566827217401176,-3.552713678800501e-14
97,-5.501579865183178,-9.238557386738403,3.178727395471581,-3.626826352634714,2.9581065638936845,-1.7763568394002505e-15
98,-69.9703738538775,-117.4981241863813,40.427795231743545,-46.126822115759026,37.621888120742305,1.4210854715202004e-14
99,24.680316042172493,41.44455259504978,-14.259903274082218,16.270093828788614,-13.270189049757661,-7.549516567451064e-15
100,-19.99025814685115,-33.56874781263406,11.550060668223885,-13.178250033557697,10.748424141282685,3.552713678800501e-15
101,-4.494324132771741,-7.54711781573538,2.59675067799727,-2.9628095204387233,2.4165221705774966,3.552713678800501e-15
102,43.93015240957546,73.76994317804282,-25.38215973838451,28.960232940107083,-23.620500907022347,-1.2434497875801753e-14
103,27.483359346687187,46.15157804244089,-15.87945815851492,18.11795418408888,-14.777338087152769,-8.881784197001252e-15
104,43.53123856077021,73.10006496580871,-25.15167351248147,28.697255523668233,-23.406011668749766,-1.7763568394002505e-14
105,-7.488839717832151,-12.575674113380265,4.326935272178606,-4.936894838367822,4.026622618979183,3.552713678800501e-15
106,-24.61444103895022,-41.33393164388045,14.221841720392046,-16.226666812636687,13.23476917324882,3.552713678800501e-15
107,-0.09269769947156531,-0.15566310717515464,0.053559290972443385,-0.06110943901764014,0.049841987208075644,-3.552713678800501e-15
108,-21.698372724121192,-36.437108343960865,12.536982740506092,-14.304296571819894,11.666848496963059,8.881784197001252e-15
109,39.56490606801888,66.43957993294292,-22.859988203312923,26.08251583788111,-21.27338168447126,-1.5987211554602254e-14
110,-24.40046442026101,-40.97461026354553,14.098209353601872,-16.08560623394347,13.1197175597532,3.552713678800501e-15
111,1.9194849319172789,3.2233053288424847,-1.1090485801894663,1.2653889801036384,-1.0320746250241843,-2.220446049250313e-15
112,36.96149409567144,62.067786466839564,-21.355777201929243,24.366259166260473,-19.87357104232149,-1.1546319456101628e-14
113,17.409515453414077,29.235021854276013,-10.058947624094989,11.476937712498545,-9.360802387486205,-3.9968028886505635e-15
114,-31.511206746134715,-52.915362311086085,18.206685825321962,-20.77324656385716,16.943043597686362,7.105427357601002e-15
115,20.743888337742497,34.83428533777121,-11.985496487124072,13.675068384548748,-11.153638365024557,-5.329070518200751e-15
116,-8.834123708576008,-14.834749443468892,5.104219467056775,-5.823751259426974,4.749959097016115,5.329070518200751e-15
117,1.7222595540365564,2.8921135591467855,-0.9950948201578791,1.1353713823526803,-0.9260298707586854,-1.7763568394002505e-15
118,39.97238647049104,67.12384357619821,-23.095424050868843,26.351140614415,-21.4924770139491,-1.2434497875801753e-14
119,-0.2593254476533739,-0.43547364369808195,0.14983421580689282,-0.17095605089916188,0.13943491282255216,-3.552713678800501e-15
120,7.240917799921919,12.159349907939033,-4.183689838737484,4.773456377542601,-3.8933191914774627,-3.552713678800501e-15
121,13.465892248736768,22.61267151475741,-7.780383388854576,8.877168752658278,-7.2403828038124916,-3.552713678800501e-15
122,-15.938139602906434,-26.76420609489717,9.208809511106193,-10.506957299595143,8.569668446327574,3.552713678800501e-15
123,13.666413045002114,22.949397133384803,-7.896241190444293,9.00935880096584,-7.348199448879033,-5.551115123125783e-15
124,-0.6622321501551865,-1.1120568768382544,0.38262745055874037,-0.4365656906927044,0.35607104108271415,8.881784197001252e-16
125,-4.911266070755259,-8.247269793056617,2.8376532538149397,-3.23767165917946,2.6407048078808133,8.881784197001252e-16
126,-2.7288035344505066,-4.582357916804728,1.5766602983829805,-1.79891900371028,1.4672315670483476,0.0
127,17.632201169434165,29.608968032841585,-10.187611972053094,11.62373962086094,-9.480536735507425,-5.551115123125783e-15
128,8.9395825663641,15.011841793937329,-5.165151957097974,5.8932732829033805,-4.806662543496627,-3.219646771412954e-15
129,-13.215721880985145,-22.192571587905242,7.635838836018055,-8.712248038128275,7.105870422810616,3.552713678800501e-15
130,-3.087509452937074,-5.1847167471968945,1.7839150066581393,-2.03539000111346,1.6601016803584754,8.881784197001252e-16
131,84.24481176762599,141.46855032963768,-48.67534374749698,55.537011345631704,-45.29701227112967,-2.4868995751603507e-14
132,-36.31457935703762,-60.98145143514835,20.981999913837253,-23.93979122805362,19.52573591468064,7.105427357601002e-15
133,-5.463236721901428,-9.17416945849289,3.1565733228297317,-3.6015492638884163,2.9374901034220553,1.7763568394002505e-15
134,6.479626552859811,10.880947513289655,-3.7438275805734884,4.271587600839299,-3.4839857472388487,-2.886579864025407e-15
135,48.91501313552413,82.14079718909184,-28.262334840896777,32.2464206694717,-26.300776317880825,-1.0658141036401503e-14
136,5.112529571901471,8.585242602823921,-2.9539401787491286,3.370351323506448,-2.748920792816441,-2.220446049250313e-15
137,-1.6317501753812578,-2.740125201395812,0.9427999069640478,-1.0757045579655489,0.8773645066896152,-1.7763568394002505e-15
138,50.84725093866731,85.3855178450864,-29.378751832002756,33.520216770905435,-27.339707946348792,-1.7763568394002505e-14
139,15.094302370985917,25.347187914083282,-8.721253464996643,9.95067143534154,-8.115951420351287,-4.884981308350689e-15
140,-1.9050333244432764,-3.1990373897684403,1.100698665853594,-1.2558619947450538,1.0243042397938937,1.7763568394002505e-15
141,-20.110147749274766,-33.77007306814352,11.619331018376919,-13.257285288908363,10.812886755397626,3.552713678800501e-15
142,-19.260105078767275,-32.342634371423195,11.128189566234784,-12.696908590976362,10.355833169911925,5.329070518200751e-15
143,-4.026539449823692,-6.7615878872502195,2.3264719538294774,-2.654430135416675,2.165002248114009,1.7763568394002505e-15
144,12.694132533606453,21.316689889165403,-7.334472612437184,8.36839880996414,-6.825420641121117,-6.217248937900877e-15
145,-9.4536451655641,-15.87508416057831,5.46216934248677,-6.23216062569766,5.083065319828062,3.552713678800501e-15
146,20.99666537876559,35.25876253464345,-12.131547135289948,13.841707505708365,-11.289552310214027,-8.43769498715119e-15
147,25.69091411047572,43.141604801459124,-14.843811141321583,16.9363140411388,-13.813570560625996,-8.548717289613705e-15
148,4.947903340647685,8.308793124297637,-2.8588216993080855,3.261824178853918,-2.6604040490456606,-3.552713678800501e-15
149,26.481193416114085,44.46868554837267,-15.300422249487925,17.45729272033056,-14.238490394310968,-7.105427357601002e-15
150,5.002269589049022,8.400087937435956,-2.8902336732168967,3.297664237024063,-2.6896358624867487,-5.329070518200751e-15
151,11.816524945684677,19.84296265758182,-6.827404579151837,7.789850392028753,-6.353545865152944,-3.552713678800501e-15
152,15.19147665661912,25.510368352491366,-8.77739925792286,10.014731990412875,-8.16820039232248,-3.552713678800501e-15
153,48.43683706133637,81.33781746134015,-27.986052132269922,31.93119093009467,-26.043669119873314,-1.4210854715202004e-14
154,7.6653402274945925,12.872063537375434,-4.4289145252526705,5.053249906436236,-4.121523961676614,-2.220446049250313e-15
155,0.2663698163633721,0.447302937496489,-0.1539043426342741,0.1755999355107026,-0.14322255088836802,1.7763568394002505e-15
156,-8.942794913723171,-15.017236145405487,5.167008001507811,-5.895390970247959,4.80838976841042,1.7763568394002505e-15
157,24.457067316862613,41.06966098012583,-14.130913628101132,16.12292076577992,-13.150151981151357,-7.549516567451064e-15
158,-9.35965948191561,-15.717258199091612,5.407865874261895,-6.170202104222054,5.032530805283963,3.552713678800501e-15
159,-15.845694267439587,-26.60896677132547,9.155396032135965,-10.44601422741125,8.51996215098204,3.552713678800501e-15
160,3.4359559553913144,5.769847398394776,-1.9852419836992483,2.2650976466539934,-1.8474554789643556,8.881784197001252e-16
161,11.86198574140967,19.919302941726393,-6.8536711208239,7.819819676486585,-6.377989367115901,-5.329070518200751e-15
162,38.34881912712885,64.39745943919604,-22.157352057149538,25.280830454337547,-20.619512277816302,-1.2434497875801753e-14
163,-28.295484179233707,-47.51534300714829,16.348691272823704,-18.65333416883636,15.21400389165381,1.0658141036401503e-14
164,33.55302202289621,56.344091525190166,-19.386414978725437,22.119279818747334,-18.0408931827974,-9.769962616701378e-15
165,1.4237540363723282,2.3908465735211557,-0.8226229684442212,0.9385865124786793,-0.7655284960991611,-1.7763568394002505e-15
166,31.851786608935246,53.48728286560948,-18.403467580155937,20.997768256143928,-17.12616763702933,-7.105427357601002e-15
167,8.023879398377696,13.47414235596346,-4.63607288935248,5.289610978214904,-4.314304417616975,-1.7763568394002505e-15
168,34.88698615570479,58.584157923352365,-20.157158735508823,22.998673809000444,-18.758143164431246,-1.4210854715202004e-14
169,13.934607704143072,23.399764447866755,-8.051199898891976,9.18616173416763,-7.49240318690469,-6.661338147750939e-15
170,12.944150815818947,21.736534425563303,-7.478929292611393,8.53321926459522,-6.9598512482975545,-5.329070518200751e-15
171,0.1253483078931031,0.2104918158381448,-0.072424305388604,0.08263381746067334,-0.06739766784049657,0.0
172,31.14511864876765,52.30060691736157,-17.995165808749768,20.531908986024405,-16.74620421148783,-7.105427357601002e-15
173,6.267323509447552,10.524436493181419,-3.6211621795843336,4.131630299216721,-3.3698339869005514,-3.552713678800501e-15
174,15.927600505631524,26.74650825948177,-9.20272018439419,10.50000957245743,-8.564001751743403,-3.4416913763379853e-15
175,-46.561900364673875,-78.18931999459632,26.90274283048674,-30.695169643916184,25.03554732846173,1.0658141036401503e-14
176,18.44603928832555,30.975610042798657,-10.657834996601153,12.160249061549694,-9.918123745136223,-4.884981308350689e-15
177,18.241011651446918,30.631316287988714,-10.539373212505392,12.025087952437064,-9.807883847998946,-5.440092820663267e-15
178,12.192249766001192,20.473900569813793,-7.0444925445664754,8.03754082151551,-6.55556675450326,-1.7763568394002505e-15
179,-11.950044022928381,-20.067175281513123,6.904549828162698,-7.877870655261057,6.425336817657189,3.552713678800501e-15
180,7.62654459199155,12.806915759149385,-4.40649900963348,5.027674519609609,-4.100664203780841,-1.1102230246251565e-15
181,0.7829094141694481,1.314704817282764,-0.45235289934487977,0.5161201990368667,-0.4209571675302197,-8.881784197001252e-16
182,0.25342290179770954,0.42556176202923535,-0.1464238164899314,0.16706489428932172,-0.136261213618468,-1.7763568394002505e-15
183,-9.32722728289791,-15.662796255587114,5.389127053406935,-6.148821708598663,5.015092559698743,3.552713678800501e-15
184,17.202270172214565,28.887004108390087,-9.939204519555112,11.34031465771562,-9.249370100456801,-6.217248937900877e-15
